"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
34688,"Morera","31/03/2011 11:11","Alto (> 8 mts)",190,"Grande",-68.8496128179,-32.8768874444,6,"Residencial Norte",2694682.37982,"0","muy alto"
16001,"Morera","11/08/2011 09:21","Alto (> 8 mts)",121,"Grande",-68.8437162782,-32.8724748109,4,"Cuarta Oeste",1173332.70145,"0","alto"
13705,"Paraiso sombrilla","18/02/2011 14:15","Medio (4 - 8 mts)",57,"Mediano",-68.8533180113,-32.8655842205,6,"Residencial Norte",2694682.37982,"0","medio"
32053,"Morera","09/06/2011 10:12","Alto (> 8 mts)",140,"Grande",-68.8612986086,-32.8874460338,5,"Residencial Sur",2423808.92355,"0","alto"
33146,"Pltano","09/06/2011 09:32","Alto (> 8 mts)",185,"Grande",-68.8534291661,-32.892499226,5,"Residencial Sur",2423808.92355,"0","muy alto"
48184,"Fresno europeo","02/09/2011 13:28","Alto (> 8 mts)",136,"Grande",-68.8281255553,-32.8694180868,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
29166,"Morera","10/03/2011 09:39","Alto (> 8 mts)",140,"Grande",-68.8459393717,-32.8893433435,2,"Barrio Civico",2366816.36021,"1","alto"
6760,"Paraiso","17/05/2011 11:44","Medio (4 - 8 mts)",101,"Grande",-68.8605672089,-32.8934537597,5,"Residencial Sur",2423808.92355,"0","alto"
25467,"Morera","08/02/2011 13:12","Alto (> 8 mts)",200,"Grande",-68.8405553832,-32.9003457281,2,"Barrio Civico",2366816.36021,"1","muy alto"
30427,"Pltano","21/02/2011 12:15","Alto (> 8 mts)",260,"Grande",-68.8416277038,-32.8886030924,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
8177,"Pltano","09/03/2011 08:44","Muy bajo (1 - 2 mts)",12,"Chico",-68.8434454183,-32.892105393,2,"Barrio Civico",2366816.36021,"0","bajo"
19230,"Morera","05/07/2011 12:21","Alto (> 8 mts)",185,"Grande",-68.8396619142,-32.8725269465,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
36937,"Perenne","08/04/2011 11:11","Alto (> 8 mts)",59,"Mediano",-68.8577369082,-32.8790064448,7,"Residencial Parque",1786336.08966,"0","medio"
1430,"Acer","22/11/2011 14:30","Medio (4 - 8 mts)",90,"Grande",-68.8711857072,-32.8783717466,7,"Residencial Parque",1786336.08966,"0","medio"
12985,"Morera","15/02/2011 12:35","Alto (> 8 mts)",190,"Grande",-68.8443603636,-32.8643646163,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
7991,"Fresno europeo","18/02/2011 13:31","Alto (> 8 mts)",56,"Mediano",-68.840339448,-32.8887139413,3,"Parque O'Higgins",1531146.02653,"0","medio"
10205,"Caducifolio","16/12/2010 10:04","Bajo (2 - 4 mts)",40,"Mediano",-68.8513973393,-32.8718152406,6,"Residencial Norte",2694682.37982,"0","bajo"
15958,"Fresno europeo","25/11/2011 10:52","Bajo (2 - 4 mts)",30,"Mediano",-68.8727841608,-32.8761026262,7,"Residencial Parque",1786336.08966,"0","bajo"
20500,"Fresno europeo","01/06/2011 12:25","Bajo (2 - 4 mts)",40,"Mediano",-68.8608469001,-32.8980280863,5,"Residencial Sur",2423808.92355,"0","bajo"
27860,"Morera","07/11/2011 08:35","Muy bajo (1 - 2 mts)",16,"Chico",-68.8346431393,-32.8931517571,3,"Parque O'Higgins",1531146.02653,"0","bajo"
28322,"Fresno americano","11/03/2011 12:49","Alto (> 8 mts)",180,"Grande",-68.8480472117,-32.8882191945,5,"Residencial Sur",2423808.92355,"0","muy alto"
43755,"Fresno europeo","17/10/2011 15:52","Alto (> 8 mts)",160,"Grande",-68.833713198,-32.8811975177,3,"Parque O'Higgins",1531146.02653,"0","alto"
27051,"Fresno americano","21/10/2011 10:18","Alto (> 8 mts)",145,"Grande",-68.8384052231,-32.8884855534,3,"Parque O'Higgins",1531146.02653,"1","alto"
2823,"lamo blanco","09/11/2011 09:35","Medio (4 - 8 mts)",40,"Mediano",-68.8317303576,-32.8920895848,3,"Parque O'Higgins",1531146.02653,"0","bajo"
36015,"Conifera","18/03/2011 11:30","Alto (> 8 mts)",110,"Grande",-68.8561625591,-32.8758692908,6,"Residencial Norte",2694682.37982,"0","alto"
1015,"Aguaribay","14/12/2011 11:14","Medio (4 - 8 mts)",110,"Grande",-68.8808570388,-32.8652449128,8,"Aeroparque",2203364.73622,"0","alto"
34409,"Morera","10/03/2011 09:55","Medio (4 - 8 mts)",98,"Grande",-68.8505781054,-32.8748210176,6,"Residencial Norte",2694682.37982,"0","medio"
32149,"Morera","10/05/2011 10:15","Medio (4 - 8 mts)",54,"Mediano",-68.859644712,-32.885800032,5,"Residencial Sur",2423808.92355,"0","medio"
15989,"Perenne","10/08/2011 10:34","Medio (4 - 8 mts)",45,"Mediano",-68.8437981351,-32.8722262259,4,"Cuarta Oeste",1173332.70145,"0","bajo"
46101,"Morera","05/10/2011 11:43","Alto (> 8 mts)",200,"Grande",-68.8249593899,-32.8749864345,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
47274,"Fresno americano","20/09/2011 11:30","Medio (4 - 8 mts)",135,"Grande",-68.831117814,-32.8729807878,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
11691,"Morera","28/01/2011 13:07","Medio (4 - 8 mts)",150,"Grande",-68.8506573223,-32.867847373,6,"Residencial Norte",2694682.37982,"0","alto"
8460,"Morera","17/02/2011 14:03","Alto (> 8 mts)",102,"Grande",-68.8367955039,-32.8970404034,2,"Barrio Civico",2366816.36021,"1","alto"
25218,"Caducifolio","09/02/2011 19:22","Medio (4 - 8 mts)",58,"Mediano",-68.8365611369,-32.8978545653,2,"Barrio Civico",2366816.36021,"0","medio"
22960,"Morera","02/06/2011 12:55","Medio (4 - 8 mts)",62,"Grande",-68.8559272274,-32.8994670228,5,"Residencial Sur",2423808.92355,"0","medio"
44037,"Acacia SP","18/10/2011 12:52","Medio (4 - 8 mts)",55,"Mediano",-68.8325270006,-32.8850065463,3,"Parque O'Higgins",1531146.02653,"0","medio"
11253,"Fresno europeo","25/01/2011 11:38","Muy bajo (1 - 2 mts)",10,"Chico",-68.8460312297,-32.9020150988,2,"Barrio Civico",2366816.36021,"0","bajo"
46297,"Morera","19/09/2011 13:03","Alto (> 8 mts)",140,"Grande",-68.8222853366,-32.8736860091,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
13231,"Paraiso","21/02/2011 12:31","Alto (> 8 mts)",110,"Grande",-68.8475553042,-32.8655516338,6,"Residencial Norte",2694682.37982,"0","alto"
1549,"Tilo","22/11/2011 18:00","Medio (4 - 8 mts)",50,"Mediano",-68.8731090276,-32.8791939382,7,"Residencial Parque",1786336.08966,"0","medio"
3980,"Morera","23/09/2011 12:12","Alto (> 8 mts)",140,"Grande",-68.830734795,-32.8767235594,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
47255,"Fresno europeo","20/09/2011 12:10","Alto (> 8 mts)",71,"Grande",-68.8320284479,-32.8738185575,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
41481,"Fresno europeo","07/04/2011 12:18","Medio (4 - 8 mts)",150,"Grande",-68.8426612169,-32.8806446344,1,"Parque Central",1655357.93265,"0","alto"
28302,"Pltano","10/03/2011 14:56","Alto (> 8 mts)",126,"Grande",-68.8494013779,-32.8927916008,2,"Barrio Civico",2366816.36021,"1","alto"
19265,"Morera","03/08/2011 11:15","Medio (4 - 8 mts)",86,"Grande",-68.8370807383,-32.8704537636,4,"Cuarta Oeste",1173332.70145,"0","medio"
25819,"Morera","01/02/2011 13:20","Medio (4 - 8 mts)",69,"Grande",-68.8405955511,-32.9029826809,2,"Barrio Civico",2366816.36021,"0","medio"
44172,"Morera","26/09/2011 11:33","Alto (> 8 mts)",143,"Grande",-68.8349132191,-32.8766660264,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
8289,"Fresno europeo","04/03/2011 10:58","Medio (4 - 8 mts)",58,"Mediano",-68.8416304792,-32.8942672789,2,"Barrio Civico",2366816.36021,"0","medio"
11353,"Paraiso","19/01/2011 09:28","Alto (> 8 mts)",140,"Grande",-68.8479190665,-32.9008992037,2,"Barrio Civico",2366816.36021,"0","alto"
21702,"Fresno europeo","09/06/2011 11:47","Medio (4 - 8 mts)",78,"Grande",-68.8570006741,-32.8957367886,5,"Residencial Sur",2423808.92355,"0","medio"
20335,"Morera","13/05/2011 11:06","Alto (> 8 mts)",138,"Grande",-68.8615440252,-32.8915216934,5,"Residencial Sur",2423808.92355,"1","alto"
5192,"Olmo comun","05/08/2011 11:57","Muy bajo (1 - 2 mts)",4,"Chico",-68.8388216141,-32.867841819,4,"Cuarta Oeste",1173332.70145,"0","bajo"
30076,"Pltano","11/04/2011 15:15","Alto (> 8 mts)",182,"Grande",-68.8385315292,-32.8868559835,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
272,"Morera","07/03/2012 09:07","Alto (> 8 mts)",135,"Grande",-68.8214511411,-32.8673961887,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
20003,"Fresno europeo","11/08/2011 10:35","Alto (> 8 mts)",185,"Grande",-68.8342591281,-32.8665066144,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
30680,"Olmo bola","03/02/2011 09:22","Medio (4 - 8 mts)",150,"Grande",-68.8548842088,-32.8668075455,6,"Residencial Norte",2694682.37982,"0","alto"
27300,"Pltano","31/10/2011 09:37","Alto (> 8 mts)",178,"Grande",-68.8355034328,-32.8890217933,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
22402,"Fresno europeo","15/06/2011 11:39","Medio (4 - 8 mts)",82,"Grande",-68.860945793,-32.8982846372,5,"Residencial Sur",2423808.92355,"0","medio"
3895,"Morera","01/09/2011 11:21","Medio (4 - 8 mts)",196,"Grande",-68.8194260342,-32.8709315187,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
38485,"Paraiso","02/11/2010 11:00","Alto (> 8 mts)",195,"Grande",-68.8506857484,-32.8703345865,6,"Residencial Norte",2694682.37982,"1","muy alto"
13882,"Aguaribay","16/12/2011 12:26","Muy bajo (1 - 2 mts)",20,"Chico",-68.8761273964,-32.8684641272,8,"Aeroparque",2203364.73622,"0","bajo"
45938,"Olmo comun","29/08/2011 11:44","Alto (> 8 mts)",165,"Grande",-68.8183619782,-32.8698393209,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
37565,"Morera","16/11/2010 10:54","Alto (> 8 mts)",150,"Grande",-68.857006277,-32.8696888736,6,"Residencial Norte",2694682.37982,"0","alto"
37483,"Morera","15/11/2010 11:54","Alto (> 8 mts)",80,"Grande",-68.8570394494,-32.8704571554,6,"Residencial Norte",2694682.37982,"0","medio"
38629,"Fresno europeo","16/12/2010 10:02","Medio (4 - 8 mts)",60,"Mediano",-68.851347061,-32.8719219054,6,"Residencial Norte",2694682.37982,"0","medio"
33151,"Paraiso","09/06/2011 09:19","Alto (> 8 mts)",98,"Grande",-68.8530356707,-32.8922693072,5,"Residencial Sur",2423808.92355,"0","medio"
41498,"Morera","07/04/2011 10:07","Medio (4 - 8 mts)",190,"Grande",-68.8425825253,-32.8816945755,1,"Parque Central",1655357.93265,"0","muy alto"
32507,"Morera","27/05/2011 10:02","Alto (> 8 mts)",180,"Grande",-68.8531941806,-32.8882024429,5,"Residencial Sur",2423808.92355,"0","muy alto"
33533,"Fresno europeo","31/05/2011 13:04","Alto (> 8 mts)",56,"Mediano",-68.8556991153,-32.8885367301,5,"Residencial Sur",2423808.92355,"0","medio"
4552,"Jacarand","05/08/2011 13:33","Muy bajo (1 - 2 mts)",24,"Mediano",-68.8399741577,-32.8649138552,4,"Cuarta Oeste",1173332.70145,"0","bajo"
12201,"Paraiso","18/01/2011 12:23","Alto (> 8 mts)",195,"Grande",-68.8466446124,-32.8676085998,6,"Residencial Norte",2694682.37982,"0","muy alto"
18366,"Pltano","01/08/2011 10:28","Alto (> 8 mts)",155,"Grande",-68.8369535552,-32.867727415,4,"Cuarta Oeste",1173332.70145,"0","alto"
200,"Morera","24/02/2012 10:39","Bajo (2 - 4 mts)",26,"Mediano",-68.8583997538,-32.8644385862,6,"Residencial Norte",2694682.37982,"0","bajo"
45345,"Morera","16/09/2011 09:09","Medio (4 - 8 mts)",180,"Grande",-68.8246797536,-32.8731707293,4,"Cuarta Este Área Fundacional",1822015.85685,"1","muy alto"
36964,"Paraiso","07/04/2011 17:25","Alto (> 8 mts)",185,"Grande",-68.8573868794,-32.878093097,7,"Residencial Parque",1786336.08966,"0","muy alto"
25549,"Morera","15/02/2011 19:15","Alto (> 8 mts)",68,"Grande",-68.8384776425,-32.9007782502,2,"Barrio Civico",2366816.36021,"0","medio"
5206,"Perenne","08/08/2011 09:14","Medio (4 - 8 mts)",67,"Grande",-68.8392759759,-32.8696723601,4,"Cuarta Oeste",1173332.70145,"0","medio"
47945,"Morera","02/09/2011 10:49","Medio (4 - 8 mts)",283,"Grande",-68.8261550561,-32.8678882546,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
19391,"Pltano","04/07/2011 10:36","Alto (> 8 mts)",240,"Grande",-68.834595901,-32.871922338,4,"Cuarta Oeste",1173332.70145,"1","muy alto"
10946,"Palo borracho","21/03/2011 16:16","Muy bajo (1 - 2 mts)",8,"Chico",-68.8570871566,-32.8806312307,7,"Residencial Parque",1786336.08966,"0","bajo"
8949,"Morera","21/01/2011 10:08","Alto (> 8 mts)",92,"Grande",-68.848131107,-32.8663316872,6,"Residencial Norte",2694682.37982,"0","medio"
27598,"Morera","07/11/2011 09:24","Alto (> 8 mts)",119,"Grande",-68.8386186785,-32.8943029097,2,"Barrio Civico",2366816.36021,"0","alto"
48341,"Olmo comun","19/08/2011 08:54","Bajo (2 - 4 mts)",74,"Grande",-68.8272858335,-32.8666084228,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
29633,"Pltano","23/03/2011 18:21","Alto (> 8 mts)",184,"Grande",-68.843049742,-32.8941160387,2,"Barrio Civico",2366816.36021,"0","muy alto"
34069,"Fresno europeo","27/05/2011 13:24","Bajo (2 - 4 mts)",28,"Mediano",-68.8560761249,-32.8838624311,5,"Residencial Sur",2423808.92355,"0","bajo"
40244,"Morera","14/04/2011 11:44","Alto (> 8 mts)",136,"Grande",-68.8453737523,-32.8824521241,1,"Parque Central",1655357.93265,"0","alto"
41550,"Morera","06/05/2011 10:19","Alto (> 8 mts)",108,"Grande",-68.8396510927,-32.879763798,1,"Parque Central",1655357.93265,"0","alto"
12073,"Morera","02/02/2010 12:18","Bajo (2 - 4 mts)",73,"Grande",-68.8528474397,-32.8677996529,6,"Residencial Norte",2694682.37982,"0","medio"
32469,"Morera","26/05/2011 09:59","Alto (> 8 mts)",96,"Grande",-68.8523310431,-32.8883612967,5,"Residencial Sur",2423808.92355,"0","medio"
1283,"Acacia SP","02/12/2011 09:55","Bajo (2 - 4 mts)",56,"Mediano",-68.8787724424,-32.8677603448,8,"Aeroparque",2203364.73622,"0","medio"
45416,"Fresno europeo","09/09/2011 15:57","Medio (4 - 8 mts)",227,"Grande",-68.8253420414,-32.872204794,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
41467,"Paraiso sombrilla","07/04/2011 11:12","Medio (4 - 8 mts)",60,"Mediano",-68.8436084245,-32.8813661577,1,"Parque Central",1655357.93265,"0","medio"
6873,"Fresno europeo","07/06/2011 10:25","Alto (> 8 mts)",140,"Grande",-68.8584383356,-32.8950536641,5,"Residencial Sur",2423808.92355,"0","alto"
39859,"Morera","05/05/2011 11:27","Alto (> 8 mts)",135,"Grande",-68.8446899861,-32.8754351124,1,"Parque Central",1655357.93265,"0","alto"
44533,"Pltano","17/10/2011 12:03","Alto (> 8 mts)",200,"Grande",-68.8359452505,-32.8847389074,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
33647,"Morera","16/05/2011 10:03","Bajo (2 - 4 mts)",10,"Chico",-68.8567547868,-32.8864319399,5,"Residencial Sur",2423808.92355,"0","bajo"
10790,"Paraiso","01/04/2011 11:59","Alto (> 8 mts)",106,"Grande",-68.8500338288,-32.8772616613,6,"Residencial Norte",2694682.37982,"0","alto"
22165,"Morera","18/05/2011 10:57","Alto (> 8 mts)",168,"Grande",-68.8540518164,-32.8990232901,5,"Residencial Sur",2423808.92355,"0","alto"
2308,"Morera","04/11/2011 10:46","Bajo (2 - 4 mts)",35,"Mediano",-68.8396881279,-32.892925966,2,"Barrio Civico",2366816.36021,"0","bajo"
20077,"Paraiso","15/08/2011 09:24","Medio (4 - 8 mts)",180,"Grande",-68.8329176975,-32.8655161064,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
21219,"Paraiso","10/05/2011 10:24","Alto (> 8 mts)",140,"Grande",-68.8513041336,-32.8938559798,5,"Residencial Sur",2423808.92355,"0","alto"
48258,"Paraiso","02/09/2011 09:58","Alto (> 8 mts)",195,"Grande",-68.8303892335,-32.8705766092,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
38777,"Paraiso","01/11/2010 11:43","Alto (> 8 mts)",199,"Grande",-68.8501226864,-32.8695525047,6,"Residencial Norte",2694682.37982,"0","muy alto"
16613,"Paraiso","26/07/2011 09:36","Alto (> 8 mts)",90,"Grande",-68.8405218252,-32.8659154603,4,"Cuarta Oeste",1173332.70145,"0","medio"
12352,"Morera","13/01/2011 12:28","Alto (> 8 mts)",195,"Grande",-68.8475720242,-32.8664803243,6,"Residencial Norte",2694682.37982,"0","muy alto"
4460,"Caducifolio","03/08/2011 09:27","Medio (4 - 8 mts)",55,"Mediano",-68.8386230354,-32.8684816489,4,"Cuarta Oeste",1173332.70145,"0","medio"
14954,"Paraiso","19/12/2011 09:33","Bajo (2 - 4 mts)",36,"Mediano",-68.8808582766,-32.8723355563,8,"Aeroparque",2203364.73622,"0","bajo"
40542,"Fresno europeo","11/04/2011 12:05","Medio (4 - 8 mts)",42,"Mediano",-68.8436341657,-32.8841282816,1,"Parque Central",1655357.93265,"0","bajo"
19524,"Morera","26/07/2011 11:17","Medio (4 - 8 mts)",160,"Grande",-68.8371225874,-32.8715253012,4,"Cuarta Oeste",1173332.70145,"0","alto"
17862,"Olmo bola","02/08/2011 09:21","Alto (> 8 mts)",95,"Grande",-68.8362629584,-32.8660897216,4,"Cuarta Oeste",1173332.70145,"0","medio"
14733,"Aguaribay","05/12/2011 12:10","Muy bajo (1 - 2 mts)",20,"Chico",-68.878626101,-32.8699403033,8,"Aeroparque",2203364.73622,"0","bajo"
34663,"Fresno europeo","01/04/2011 13:12","Alto (> 8 mts)",142,"Grande",-68.850678567,-32.8763863886,6,"Residencial Norte",2694682.37982,"0","alto"
36695,"Fresno europeo","07/06/2011 09:23","Bajo (2 - 4 mts)",84,"Grande",-68.860264025,-32.883437759,7,"Residencial Parque",1786336.08966,"0","medio"
28311,"Morera","10/03/2011 15:13","Medio (4 - 8 mts)",56,"Mediano",-68.8494442419,-32.8922297382,2,"Barrio Civico",2366816.36021,"0","medio"
38886,"Jacarand","09/12/2010 10:01","Bajo (2 - 4 mts)",30,"Mediano",-68.8490717194,-32.871701061,6,"Residencial Norte",2694682.37982,"0","bajo"
28723,"Fresno americano","14/03/2011 09:11","Alto (> 8 mts)",121,"Grande",-68.8484126587,-32.8877587814,5,"Residencial Sur",2423808.92355,"0","alto"
13775,"Fresno europeo","27/01/2011 10:43","Alto (> 8 mts)",100,"Grande",-68.8504320348,-32.8640226209,6,"Residencial Norte",2694682.37982,"0","alto"
13601,"Paraiso","01/03/2011 13:25","Alto (> 8 mts)",140,"Grande",-68.8511961914,-32.8660134527,6,"Residencial Norte",2694682.37982,"1","alto"
35136,"Fresno americano","28/03/2011 09:53","Medio (4 - 8 mts)",80,"Grande",-68.8533700016,-32.8799670547,6,"Residencial Norte",2694682.37982,"0","medio"
39581,"Morera","22/10/2010 11:36","Alto (> 8 mts)",180,"Grande",-68.8477856763,-32.8696916097,6,"Residencial Norte",2694682.37982,"0","muy alto"
7076,"Jacarand","02/06/2011 13:56","Muy bajo (1 - 2 mts)",5,"Chico",-68.8582575371,-32.8979728655,5,"Residencial Sur",2423808.92355,"0","bajo"
34142,"Paraiso","11/03/2011 09:47","Alto (> 8 mts)",150,"Grande",-68.856353174,-32.8734276324,6,"Residencial Norte",2694682.37982,"0","alto"
16190,"Fresno americano","15/07/2011 11:52","Medio (4 - 8 mts)",140,"Grande",-68.8435875624,-32.8698957144,4,"Cuarta Oeste",1173332.70145,"0","alto"
19266,"Fresno americano","03/08/2011 11:14","Medio (4 - 8 mts)",40,"Mediano",-68.8370203017,-32.8704463983,4,"Cuarta Oeste",1173332.70145,"0","bajo"
16256,"Paraiso","19/07/2011 21:36","Alto (> 8 mts)",280,"Grande",-68.8433370896,-32.8648552878,4,"Cuarta Oeste",1173332.70145,"1","muy alto"
20822,"Fresno europeo","30/05/2011 10:47","Medio (4 - 8 mts)",70,"Grande",-68.8619819764,-32.8961085626,5,"Residencial Sur",2423808.92355,"0","medio"
37765,"Fresno europeo","22/02/2012 07:52","Medio (4 - 8 mts)",35,"Mediano",-68.8487226902,-32.8726138753,6,"Residencial Norte",2694682.37982,"0","bajo"
31266,"Morera","03/02/2011 13:21","Alto (> 8 mts)",180,"Grande",-68.8534708851,-32.8640651864,6,"Residencial Norte",2694682.37982,"1","muy alto"
1273,"Paraiso","05/12/2011 11:21","Bajo (2 - 4 mts)",46,"Mediano",-68.8786197868,-32.8686113664,8,"Aeroparque",2203364.73622,"0","bajo"
25905,"Morera","07/02/2011 15:15","Alto (> 8 mts)",158,"Grande",-68.8395293642,-32.9026724884,2,"Barrio Civico",2366816.36021,"0","alto"
45789,"Fresno europeo","01/09/2011 11:37","Medio (4 - 8 mts)",200,"Grande",-68.8200932507,-32.8712696928,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
1474,"Tilo","25/11/2011 11:23","Medio (4 - 8 mts)",75,"Grande",-68.871566543,-32.8768710075,7,"Residencial Parque",1786336.08966,"0","medio"
28317,"Morera","10/03/2011 15:33","Alto (> 8 mts)",158,"Grande",-68.85000683,-32.8921202204,5,"Residencial Sur",2423808.92355,"0","alto"
39247,"Morera","28/12/2010 09:54","Alto (> 8 mts)",110,"Grande",-68.8550458965,-32.8720065872,6,"Residencial Norte",2694682.37982,"0","alto"
13029,"Morera","16/02/2011 09:51","Alto (> 8 mts)",166,"Grande",-68.8452350861,-32.8660137828,4,"Cuarta Oeste",1173332.70145,"0","alto"
755,"Paraiso","15/12/2011 08:12","Muy bajo (1 - 2 mts)",2,"Chico",-68.8803697018,-32.8666762384,8,"Aeroparque",2203364.73622,"0","bajo"
6505,"Morera","09/06/2011 10:01","Medio (4 - 8 mts)",50,"Mediano",-68.8612413275,-32.8871648731,5,"Residencial Sur",2423808.92355,"0","medio"
16025,"Morera","15/08/2011 14:44","Alto (> 8 mts)",140,"Grande",-68.8459223062,-32.8735447926,6,"Residencial Norte",2694682.37982,"0","alto"
33277,"Fresno europeo","29/06/2011 11:19","Alto (> 8 mts)",150,"Grande",-68.8546107495,-32.8911471052,5,"Residencial Sur",2423808.92355,"0","alto"
37882,"Morera","19/11/2010 10:38","Alto (> 8 mts)",190,"Grande",-68.8500415634,-32.8733759521,6,"Residencial Norte",2694682.37982,"0","muy alto"
27934,"Pltano","03/11/2011 11:22","Alto (> 8 mts)",210,"Grande",-68.8381523189,-32.8933905172,2,"Barrio Civico",2366816.36021,"1","muy alto"
8698,"Fresno europeo","09/02/2011 10:56","Medio (4 - 8 mts)",63,"Grande",-68.8392996657,-32.8994181461,2,"Barrio Civico",2366816.36021,"0","medio"
42911,"Pltano","29/09/2011 11:07","Alto (> 8 mts)",210,"Grande",-68.8336626935,-32.876655533,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
17556,"Morera","28/07/2011 10:11","Alto (> 8 mts)",200,"Grande",-68.8405563009,-32.8670694032,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
5264,"Morera","02/05/2011 11:37","Medio (4 - 8 mts)",160,"Grande",-68.8432820096,-32.8749402308,1,"Parque Central",1655357.93265,"0","alto"
